Agent ID,Agent Name,Agent Type,taxonomy ID,taxonomy level,Lineage,Agent properties,HAMAP,Viralzone,Viralzone Link,GOLD
298,Influenzavirus A influenza A virus H5N2 subtype A/Chicken/New Jersey/17169/1993,Virus,119220,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/296""> H5N2 subtype</a>, <a href=""/agents/298""> A/Chicken/New Jersey/17169/1993</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
299,Influenzavirus A influenza A virus H5N2 subtype A/Chukkar/Minnesota/14591-7/98,Virus,119220,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/296""> H5N2 subtype</a>, <a href=""/agents/299""> A/Chukkar/Minnesota/14591-7/98</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
300,Influenzavirus A influenza A virus H5N2 subtype A/Duck/NJ/117228-7/2001,Virus,232432,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/296""> H5N2 subtype</a>, <a href=""/agents/300""> A/Duck/NJ/117228-7/2001</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
301,Influenzavirus A influenza A virus H5N2 subtype A/Turkey/California/DO-6/2002,Virus,119220,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/296""> H5N2 subtype</a>, <a href=""/agents/301""> A/Turkey/California/DO-6/2002</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
303,Influenzavirus A influenza A virus H5N3 subtype A/Chicken/Texas/167280-4/2002,Virus,556751,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/302""> H5N3 subtype</a>, <a href=""/agents/303""> A/Chicken/Texas/167280-4/2002</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
304,Influenzavirus A influenza A virus H5N3 subtype A/Turkey/California/6878/79,Virus,542933,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/302""> H5N3 subtype</a>, <a href=""/agents/304""> A/Turkey/California/6878/79</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
306,Influenzavirus A influenza A virus H5N8 subtype A/Turkey/Wisconsin/68,Virus,380299,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/305""> H5N8 subtype</a>, <a href=""/agents/306""> A/Turkey/Wisconsin/68</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
308,Influenzavirus A influenza A virus H5N9 subtype A/Ratite/New York/12716/94,Virus,542881,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/307""> H5N9 subtype</a>, <a href=""/agents/308""> A/Ratite/New York/12716/94</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
310,Influenzavirus A influenza A virus H6N1 subtype A/Teal/Hong Kong/W312/97,Virus,129781,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/309""> H6N1 subtype</a>, <a href=""/agents/310""> A/Teal/Hong Kong/W312/97</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
312,Influenzavirus A influenza A virus H6N2 subtype A/Gull/Moscow/3100/06,Virus,471851,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/311""> H6N2 subtype</a>, <a href=""/agents/312""> A/Gull/Moscow/3100/06</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
313,Influenzavirus A influenza A virus H6N2 subtype A/turkey/Massachusetts/3740/1965,Virus,402473,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/311""> H6N2 subtype</a>, <a href=""/agents/313""> A/turkey/Massachusetts/3740/1965</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
315,Influenzavirus A influenza A virus H6N5 subtype A/Shearwater/Australia/1/72,Virus,383604,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/314""> H6N5 subtype</a>, <a href=""/agents/315""> A/Shearwater/Australia/1/72</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            I72A5
		    ",,,
317,Influenzavirus A influenza A virus H6N8 subtype A/Chicken/New York/13237/98,Virus,333224,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/316""> H6N8 subtype</a>, <a href=""/agents/317""> A/Chicken/New York/13237/98</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
319,Influenzavirus A influenza A virus H7N2 subtype A/Avian/New York/273874/03,Virus,119214,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/318""> H7N2 subtype</a>, <a href=""/agents/319""> A/Avian/New York/273874/03</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
320,Influenzavirus A influenza A virus H7N2 subtype A/Chicken/Delaware/296763/04,Virus,119214,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/318""> H7N2 subtype</a>, <a href=""/agents/320""> A/Chicken/Delaware/296763/04</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
321,Influenzavirus A influenza A virus H7N2 subtype A/Chicken/NJ/294598-12/04,Virus,119214,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/318""> H7N2 subtype</a>, <a href=""/agents/321""> A/Chicken/NJ/294598-12/04</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
322,Influenzavirus A influenza A virus H7N2 subtype A/New York/107/03,Virus,519082,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/318""> H7N2 subtype</a>, <a href=""/agents/322""> A/New York/107/03</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
323,Influenzavirus A influenza A virus H7N2 subtype A/Turkey/Virginia/4529/02,Virus,119214,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/318""> H7N2 subtype</a>, <a href=""/agents/323""> A/Turkey/Virginia/4529/02</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
325,Influenzavirus A influenza A virus H7N7 subtype A/Netherlands/219/03,Virus,680693,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/324""> H7N7 subtype</a>, <a href=""/agents/325""> A/Netherlands/219/03</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
326,Influenzavirus A influenza A virus H7N7 subtype A/Netherlands/230/03,Virus,119218,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/324""> H7N7 subtype</a>, <a href=""/agents/326""> A/Netherlands/230/03</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
327,Influenzavirus A influenza A virus H7N7 subtype A/Netherlands/231/03,Virus,119218,1,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/324""> H7N7 subtype</a>, <a href=""/agents/327""> A/Netherlands/231/03</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
329,Influenzavirus A influenza A virus H9N2 subtype A/Chicken/Hong Kong/FY20/99,Virus,138805,0,"[<a href=""/agents/232""> Influenzavirus A</a>, <a href=""/agents/233""> influenza A virus</a>, <a href=""/agents/328""> H9N2 subtype</a>, <a href=""/agents/329""> A/Chicken/Hong Kong/FY20/99</a>]","[<p> <a href=""/agentPropertyTypes/12"">Baltimore classification</a> : <a href=""/agentProperties/49"">V - (-)ssRNA viruses</a> </p>, <p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
